0	0.00970055	-158.934	0
0.826735	0.0100017	3.58072	-163.829
1.65347	0.0212394	319.038	138.959
2.4802	0.00514335	68.9231	-48.485
3.30694	0.118292	-1019.69	-1648.16
4.13367	0.216926	-3334.95	-1228.75
4.96041	0.392652	-5398.22	3499.32
5.78714	1.59077	18327.8	18530.6
6.61388	1.83335	-12031.7	-27522.7
7.44061	0.708561	7876.88	8527.91
8.26735	0.315251	-3482.11	3814.83
9.09408	0.248056	-2171.66	-3435.3
9.92082	0.099615	1333.52	-940.977
10.7476	0.0796864	1069.01	749.513
11.5743	0.0489077	-394.865	697.259
12.401	0.0272162	-423.785	-138.718
13.2278	0.0627567	-367.459	-960.303
14.0545	0.0425133	202.259	-666.526
14.8812	0.0776315	-1219.79	360.387
15.708	0.165766	-92.3191	2714.33
16.5347	0.161421	2275.27	1348.2
17.3614	0.336922	3221.93	-4482.3
18.1882	0.559382	-8553.83	-3290.52
19.0149	0.700023	8384.69	7825.53
19.8416	0.476894	-6815.8	-3820.28
20.6684	0.201454	2990.64	-1396.48
21.4951	0.155528	595.284	2477.67
22.3218	0.102428	-1666.22	-200.075
23.1486	0.0789674	896.246	-933.095
23.9753	0.0140226	224.306	-49.7013
24.802	0.0426095	-540.716	441.576
25.6288	0.0664531	-1055.43	267.356
26.4555	0.105347	1629.5	569.047
27.2823	0.0775587	1151.91	-536.515
28.109	0.110458	-1110.05	-1429.32
28.9357	0.131054	-2143.13	-131.956
29.7625	0.216479	1428.73	3246.29
30.5892	0.235741	2546.53	-2903.99
31.4159	0.302042	-4832.67	1065.11
32.2427	0.267498	4260.81	-1026.37
33.0694	0.163452	-2040.49	1734.37
33.8961	0.0916003	-546.602	-1397.7
34.7229	0.0853095	1397.45	27.2658
35.5496	0.0783143	-788.41	1012.3
36.3763	0.00182192	10.3136	28.0121
37.2031	0.0597875	614.008	-763.236
38.0298	0.0324801	531.344	-29.3559
38.8565	0.0911574	-1298.36	-738.158
39.6833	0.0839899	-445.314	1302.04
40.51	0.0587673	960.658	64.8458
41.3367	0.0308833	392.813	-318.944
42.1635	0.0884057	-285.719	-1419.98
42.9902	0.205594	-1522.72	3004.63
43.817	0.274958	2839.92	-3497
44.6437	0.24206	-2578.01	3013.68
45.4704	0.127114	823.176	-1913.05
46.2972	0.065465	687.44	823.317
47.1239	0.0440922	-639.549	335.927
47.9506	0.0502004	498.514	-654.188
48.7774	0.0435353	-441.87	-559.931
49.6041	0.0348106	-74.0572	565.508
50.4308	0.0526547	-202.728	838.536
51.2576	0.0551715	628.514	-649.662
52.0843	0.0376342	193.905	-585.315
52.911	0.0684998	-1084.8	287.703
53.7378	0.0571972	686.806	637.564
54.5645	0.0129159	207.546	-41.2901
55.3912	0.109282	-840.857	-1580.74
56.218	0.17013	973.657	2611.83
57.0447	0.144341	-507.596	-2309.77
57.8714	0.0942895	459.362	1474.96
58.6982	0.0732607	-731.324	-951.785
59.5249	0.0352714	532.065	-225.518
60.3516	0.0720808	-432.482	1098.93
61.1784	0.0140699	212.415	-89.5541
62.0051	0.0384246	161.671	-608.436
62.8319	0.0353673	344.929	-465.614
63.6586	0.0805893	-927.238	940.01
64.4853	0.0176553	288.951	-13.47
65.3121	0.0329933	357.516	-405.451
66.1388	0.0122712	-45.0136	-195.948
66.9655	0.0517349	-543.208	650.687
67.7923	0.0739223	1211.14	-3.62178
68.619	0.119157	-1535.17	-1206.06
69.4457	0.109323	1258.19	1274.83
70.2725	0.0760326	-1059.69	-654.878
71.0992	0.0471282	653.486	411.301
71.9259	0.0158055	-27.0365	257.542
72.7527	0.0607235	58.9503	-993.147
73.5794	0.0275141	-247.16	376.994
74.4061	0.0323509	-147.417	509.125
75.2329	0.0169767	224.195	-164.626
76.0596	0.0333613	329.646	-435.999
76.8863	0.0318706	-470.074	227.355
77.7131	0.0173537	44.8829	280.758
78.5398	0.0309873	337.115	-379.616
79.3666	0.0128561	-114.43	-176.841
80.1933	0.0577593	-781.753	533.292
81.02	0.0802495	1296.97	-215.812
81.8468	0.0743659	-1215.58	82.9391
82.6735	0.0764416	1235.94	-202.491
83.5002	0.0505517	-820.557	112.542
84.327	0.0247459	-192.788	-356.668
85.1537	0.0513475	463.061	702.37
85.9804	0.016857	-17.5058	-275.63
86.8072	0.0121392	66.4568	-187.458
87.6339	0.0238967	-373.971	-115.916
88.4606	0.0325674	321.353	425.964
89.2874	0.0188281	-23.8562	-307.555
90.1141	0.0114785	-176.376	-65.2669
90.9408	0.0148039	-154.981	186.574
91.7676	0.0334304	431.715	337.081
92.5943	0.0447608	110.472	-724.993
93.421	0.0572096	-747.001	566.182
94.2478	0.0722521	941.422	-717.675
95.0745	0.084384	-999.065	955.671
95.9012	0.0457755	553.961	-505.576
96.728	0.0214979	341.304	87.0172
97.5547	0.0378938	-551.744	-284.669
98.3815	0.0229735	120.128	356.714
99.2082	0.00551609	0.141191	-90.3755
100.035	0.013061	195.909	-86.0941
100.862	0.0220364	-342.173	-115.201
101.688	0.0305118	222.654	447.582
102.515	0.0113512	15.6924	-185.314
103.342	0.0244196	77.3019	-392.551
104.169	0.0174923	-210.43	194.565
104.995	0.0273652	8.18506	448.277
105.822	0.0430952	1.4629	-706.07
106.649	0.0522711	143.609	844.283
107.476	0.0564449	153.896	-911.898
108.302	0.0350081	-287.22	496.478
109.129	0.0137007	-217.66	-54.8765
109.956	0.0293278	476.665	-60.6406
110.782	0.0104918	-162.552	55.9091
111.609	0.00774489	-118.92	-44.2696
112.436	0.0104979	-35.331	168.33
113.263	0.02951	410.052	-256.167
114.089	0.0190816	-312.633	0.228685
114.916	0.0105104	-139.399	101.101
115.743	0.00950752	1.85515	155.76
116.57	0.0305427	459.531	-198.099
117.396	0.023592	-386.468	-6.97928
118.223	0.0216398	255.857	245.438
119.05	0.0532479	-489.97	-721.827
119.877	0.0661007	496.445	962.505
120.703	0.0336561	-243.726	-494.634
121.53	0.0117701	168.267	-94.2023
122.357	0.023364	-273.026	268.308
123.184	0.0212295	315.836	-145.701
124.01	0.00590716	-85.2915	45.7416
124.837	0.0158446	-118.88	-230.778
125.664	0.0216855	-122.843	333.383
126.49	0.0200091	324.459	-46.8896
127.317	0.00642036	-85.879	-60.7454
128.144	0.012924	-34.3805	-208.937
128.971	0.0151619	-93.9743	229.951
129.797	0.00857302	123.832	-66.2931
130.624	0.0196294	-320.059	31.5294
131.451	0.0414838	666.585	132.724
132.278	0.0469685	-666.989	-383.803
133.104	0.0334032	417.706	353.602
133.931	0.0156764	-254.092	-37.488
134.758	0.0238992	216.126	-326.516
135.585	0.0222573	-167.231	324.058
136.411	0.0055937	-90.2217	-16.1009
137.238	0.0171858	279.648	32.8708
138.065	0.0182616	-19.6523	-298.552
